position;34;nom
pensée;34;nom
offrir;34;ver
mériter;34;ver
lucenay;34;nr
lorsqu;34;con
longtemps;34;adv_sup
froid;34;adj
espèce;34;nom
digne;34;adj
dent;34;nom
crier;34;ver
commencer;34;ver
cinq;34;adj_num
charger;34;ver
cause;34;nom
arracher;34;ver
échapper;33;ver
sang;33;nom
rentrer;33;ver
rappeler;33;ver
puisque;33;con
or;33;con
mouvement;33;nom
marcher;33;ver
jardin;33;nom
gagner;33;ver
finir;33;ver
esprit;33;nom
environ;33;nom_sup
brave;33;adj
bientôt;33;adv
veuf;32;nom
suite;32;nom
souvenir;32;ver
souriant;32;adj
retourner;32;ver
rendez_vous;32;nom
quoique;32;con
physionomie;32;nom
peur;32;nom
parole;32;nom
fin;32;nom
compter;32;ver
bête;32;nom
bois;32;nom
apprendre;32;ver
affreux;32;adj
adresser;32;ver
terre;31;nom
tendre;31;ver
taille;31;nom
silence;31;nom
plutôt;31;adv
mari;31;nom
manquer;31;ver
locataire;31;nom
goût;31;nom
front;31;nom
celui_ci;31;pro_dem
voici;30;pre
tour;30;nom
terrible;30;adj
sauver;30;ver
pousser;30;ver
placer;30;ver
mlle;30;nom_sup
malheur;30;nom
juste;30;adj_sup
inconnu;30;nom
honte;30;nom
graün;30;nr
expression;30;nom
eux;30;pro_per
craindre;30;ver
courir;30;ver
cocher;30;adj
campagne;30;nom
bruit;30;nom
tromper;29;ver
travailler;29;ver
toucher;29;ver
tes;29;adj_pos
temple;29;nom
plaisir;29;nom
permettre;29;ver
ouvrier;29;nom
occuper;29;ver
médecin;29;nom
contraire;29;nom
causer;29;ver
caractère;29;nom
appartenir;29;ver
sombre;28;adj
simple;28;adj
rencontrer;28;ver
poing;28;nom
plusieurs;28;adj_ind
part;28;nom
ordre;28;nom
méchant;28;adj
montrer;28;ver
misère;28;nom
lèvre;28;nom
loge;28;nom
hélas;28;ono
feu;28;nom
derrière;28;pre
cou;28;nom
conduire;28;ver
coin;28;nom
chien;28;nom
cabaret;28;nom
aujourd_hui;28;adv_sup
attacher;28;ver
épaule;27;nom
sauvage;27;adj
rare;27;adj
pain;27;nom
mur;27;nom
large;27;adj
instant;27;nom
hier;27;adv_sup
cri;27;nom
coucher;27;ver
champ;27;nom
bonté;27;nom
bonnet;27;nom
besoin;27;nom
bagne;27;nom
étonner;26;ver
éclat;26;nom
vingt;26;adj_num
valoir;26;ver
soin;26;nom
reconnaissance;26;nom
proposer;26;ver
pitié;26;nom
nos;26;adj_pos
mourir;26;ver
mariage;26;nom
famille;26;nom
excellent;26;adj
droit;26;nom
curé;26;nom
convenir;26;ver
chaque;26;adj_ind
cent;26;adj_num
assurer;26;ver
agir;26;ver
çà;25;adv
âge;25;nom
répéter;25;ver
quelqu_un;25;pro_ind
prêtre;25;nom
larme;25;nom
généreux;25;adj
gerolstein;25;nr
frère;25;nom
fond;25;nom
foi;25;nom
faim;25;nom
diable;25;ono
deviner;25;ver
cité;25;nom
chapeau;25;nom
bleu;25;adj
avouer;25;ver
écrire;24;ver
tirer;24;ver
signe;24;nom
retrouver;24;ver
renseignement;24;nom
quoiqu;24;nr
portefeuille;24;nom
plaindre;24;ver
peindre;24;ver
nez;24;nom
misérable;24;adj
jambe;24;nom
envoyer;24;ver
elles;24;pro_per
dos;24;nom
arrivée;24;nom
arbre;24;nom
apporter;24;ver
visage;23;nom
vif;23;adj
tranquille;23;adj
secret;23;nom
présenter;23;ver
près;23;pre
prison;23;nom
possible;23;adj
point;23;nom_sup
plein;23;adj
place;23;nom
pareil;23;adj
manière;23;nom
lendemain;23;nom_sup
gauche;23;nom
fier;23;ver
fenêtre;23;nom
escalier;23;nom
découvrir;23;ver
duc;23;nom
disparaître;23;ver
césar;23;nom
content;23;adj
combien;23;adv_sup
charbonnier;23;adj
cave;23;nom
baisser;23;ver
remettre;22;ver
recevoir;22;ver
pâle;22;adj
prévenir;22;ver
près_de;22;adv
peintre;22;nom
papier;22;nom
lire;22;ver
justement;22;adv
journée;22;nom
hasard;22;nom
faux;22;adj
demeure;22;nom
curieux;22;adj
couteau;22;nom
changer;22;ver
chagrin;22;nom
cabrion;22;nr
brusquement;22;adv
année;22;nom
éveiller;21;ver
willis;21;nr
vin;21;nom
sourire;21;ver
robe;21;nom
riche;21;adj
regretter;21;ver
partie;21;nom
marchand;21;nom
interrompre;21;ver
huit;21;adj_num
histoire;21;nom
entrée;21;nom
entourer;21;ver
défendre;21;ver
docteur;21;nom
créature;21;nom
corps;21;nom
compagnon;21;nom
chanter;21;ver
certains;21;adj_ind
attention;21;ono
aider;21;ver
égal;20;adj
vêtir;20;ver
sujet;20;nom
soeur;20;nom
satisfaire;20;ver
ressentir;20;ver
raconter;20;ver
quinze;20;adj_num
propos;20;nom
pleurer;20;ver
personnage;20;nom
parent;20;nom
minute;20;nom
instinct;20;nom
gris;20;adj
finette;20;nom
face;20;nom
désirer;20;ver
complètement;20;adv
ciel;20;nom
chemin;20;nom
certain;20;adj_ind
cecily;20;nr
autour;20;adv_sup
étonnement;19;nom
éprouver;19;ver
éloigner;19;ver
voleur;19;nom
sonner;19;ver
société;19;nom
récit;19;nom
rose;19;adj
remy;19;nr
rage;19;nom
promettre;19;ver
projet;19;nom
poche;19;nom
observer;19;ver
obliger;19;ver
naturel;19;adj
léger;19;adj
louer;19;ver
libre;19;adj
laquelle;19;pro_rel
jouer;19;ver
habit;19;nom
fou;19;adj
exprimer;19;ver
esclave;19;nom
endroit;19;nom
dur;19;adj
crainte;19;nom
couvrir;19;ver
courage;19;nom
confiance;19;nom
compte;19;nom
commettre;19;ver
clémence;19;nom
bradamanti;19;nr
boutique;19;nom
blouse;19;nom
appuyer;19;ver
aide;19;nom
adresse;19;nom
action;19;nom
accepter;19;ver
épais;18;adj
vive;18;ono
travers;18;nom
tante;18;nom
surprise;18;nom
squire;18;nom
salon;18;nom
retirer;18;ver
refuser;18;ver
rapporter;18;ver
prouver;18;ver
profondément;18;adv
nègre;18;nom
nouvelle;18;adj
monstre;18;nom
lui_même;18;pro_per
lecteur;18;nom
justice;18;nom
joie;18;nom
jeunesse;18;nom
impossible;18;adj
horreur;18;nom
honorer;18;ver
hiver;18;nom
heureusement;18;adv
habitude;18;nom
habiter;18;ver
grave;18;adj
fer;18;nom
envie;18;nom
défier;18;ver
douloureux;18;adj
chaud;18;adj
celle_ci;18;pro_dem
camarade;18;nom
beauté;18;nom
bandit;18;nom
auprès_de;18;nr
ange;18;nom
amener;18;ver
afin;18;adv_sup
acheter;18;ver
étage;17;nom
énorme;17;adj
tort;17;nom
sucre;17;nom
souverain;17;nom
seconde;17;nom
scène;17;nom
remarquer;17;ver
quartier;17;nom
posséder;17;ver
ponisse;17;nr
pardon;17;ono
oreille;17;nom
lit;17;nom
jusqu_au;17;pre
inspirer;17;ver
hideux;17;adj
habituer;17;ver
fermier;17;nom
fameux;17;adj
expliquer;17;ver
dangereux;17;adj
charme;17;nom
certainement;17;adv
blond;17;adj
avancer;17;ver
annoncer;17;ver
amuser;17;ver
abandonner;17;ver
étrange;16;adj
émotion;16;nom
vite;16;adv_sup
violent;16;adj
taverne;16;nom
soleil;16;nom
sinistre;16;adj
scélérat;16;nom
rêve;16;nom
respect;16;nom
rapport;16;nom
prier;16;ver
ouvrage;16;nom
noble;16;adj
métier;16;nom
mystérieux;16;adj
meilleur;16;adj
intelligence;16;nom
gai;16;adj
forcer;16;ver
feuille;16;nom
faute;16;nom
faible;16;adj
douter;16;ver
dehors;16;ono
danger;16;nom
contraste;16;nom
conduite;16;nom
colère;16;nom
cents;16;adj_num
capable;16;adj
cabinet;16;nom
brun;16;adj
aucune;16;adj_ind
ambassadeur;16;nom
église;15;nom
éclairer;15;ver
vol;15;nom
voisin;15;nom
visiter;15;ver
venger;15;ver
vendre;15;ver
veille;15;nom
tâcher;15;ver
tenter;15;ver
taire;15;ver
surprendre;15;ver
souper;15;nom
situer;15;ver
sauter;15;ver
rejoindre;15;ver
question;15;nom
quant;15;nom_sup
prêter;15;ver
protéger;15;ver
pratique;15;adj
plaisanterie;15;nom
pièce;15;nom
partager;15;ver
ménage;15;nom
mince;15;ono
intéresser;15;ver
influence;15;nom
immense;15;adj
ignorer;15;ver
haine;15;nom
gueux;15;nom
féroce;15;adj
france;15;nr
farce;15;nom
extrême;15;adj
entretien;15;nom
eau_de_vie;15;nom
dès;15;pre
drôle;15;adj
crever;15;ver
cravate;15;nom
celle;15;pro_dem
c_est_à_dire;15;adv_sup
briller;15;ver
bal;15;nom
aveugle;15;adj
anglais;15;nom
ancien;15;adj
vanter;14;ver
vain;14;adj
tôt;14;adv
trou;14;nom
souffrir;14;ver
sinon;14;con
sergent;14;nom
selon;14;pre
santé;14;nom
réflexion;14;nom
rond;14;nom
retour;14;nom
ressembler;14;ver
repentir;14;ver
rencontre;14;nom
pénétrer;14;ver
polidori;14;nr
pluie;14;nom
pleuvoir;14;ver
passion;14;nom
ouen;14;nr
orge;14;nom
occasion;14;nom
notaire;14;nom
nommer;14;ver
moyen;14;nom
morceau;14;nom
moitié;14;nom
louis;14;nom
hôtel;14;nom
habiller;14;ver
gêner;14;ver
gentilhomme;14;nom
genou;14;nom
façon;14;nom
effrayant;14;adj
départ;14;nom
duresnel;14;nr
droite;14;nom
consentir;14;ver
connaissance;14;nom
comptoir;14;nom
colon;14;nom
châle;14;nom
chaîne;14;nom
charlatan;14;nom
certaines;14;adj_ind
billet;14;nom
avertir;14;ver
amitié;14;nom
épouvantable;13;adj
victime;13;nom
travail;13;nom
tourner;13;ver
telle;13;adj_ind
tableau;13;nom
sérieux;13;adj
supposer;13;ver
soutenir;13;ver
sourd;13;adj
sourcil;13;nom
soie;13;nom
singulier;13;adj
second;13;adj
sauf;13;pre
route;13;nom
rougir;13;ver
retenir;13;ver
remplir;13;ver
relever;13;ver
rassurer;13;ver
quarante;13;adj_num
pur;13;adj
présent;13;nom
présence;13;nom
profiter;13;ver
plaine;13;nom
pierre;13;nom
pardonner;13;ver
malheureusement;13;adv
là_bas;13;adv
langage;13;nom
joseph;13;nom
joliment;13;adv
impatience;13;nom
hôte;13;nom
hâter;13;ver
gage;13;nom
frais;13;adj
fourline;13;nr
existence;13;nom
espérance;13;nom
enfoncer;13;ver
employer;13;ver
effrayer;13;ver
démarche;13;nom
diriger;13;ver
curiosité;13;nom
cruel;13;adj
croiser;13;ver
conserver;13;ver
confier;13;ver
clair;13;adj
cinquante;13;adj_num
chasse;13;nom
burette;13;nom
bouger;13;ver
autrement;13;adv
ardent;13;adj
ambitieux;13;adj
accompagner;13;ver
accabler;13;ver
éventail;12;nom
étude;12;nom
épouser;12;ver
élève;12;nom
élevé;12;adj
éclairé;12;adj
tristesse;12;nom
serrer;12;ver
semaine;12;nom
seize;12;adj_num
rivière;12;nom
renverser;12;ver
recherche;12;nom
pégriotte;12;nr
propre;12;adj
prix;12;nom
physique;12;adj
parvenir;12;ver
nécessaire;12;adj
mouton;12;nom
mouchoir;12;nom
motif;12;nom
mener;12;ver
lutte;12;nom
lapin;12;nom
langue;12;nom
juger;12;ver
joindre;12;ver
humide;12;adj
habitation;12;nom
guère;12;adv
grossier;12;adj
geste;12;nom
gentil;12;adj
garnir;12;ver
françois;12;nr
flatter;12;ver
examiner;12;ver
ennemi;12;nom
emmener;12;ver
douceur;12;nom
doigt;12;nom
croix;12;nom
chouriner;12;nr
cas;12;nom
calme;12;nom
boeuf;12;nom
bizarre;12;adj
aventure;12;nom
aucun;12;adj_ind
assassiner;12;ver
apparence;12;nom
anxiété;12;nom
amoureux;12;adj
accorder;12;ver
abri;12;nom
17;12;num
ôter;11;ver
échafaud;11;nom
vêtement;11;nom
voyage;11;nom
village;11;nom
vigoureux;11;adj
vaste;11;adj
tressaillir;11;ver
terminer;11;ver
terme;11;nom
suffire;11;ver
soupçon;11;nom
seyton;11;nr
sentiment;11;nom
secours;11;nom
rosier;11;nom
rez_de_chaussée;11;nom
retomber;11;ver
renoncer;11;ver
remords;11;nom
remercier;11;ver
redouter;11;ver
reculer;11;ver
punition;11;nom
précipiter;11;ver
prononcer;11;ver
pourpre;11;adj
poignard;11;nom
plaire;11;ver
pays;11;nom
particulier;11;adj
ouverture;11;nom
orgueil;11;nom
onze;11;adj_num
mélancolie;11;nom
moindre;11;adj_sup
midi;11;nom
merveille;11;nom
lueur;11;nom
lors;11;adv_sup
livrer;11;ver
lentement;11;adv
jacques;11;nom
impression;11;nom
hausser;11;ver
guérir;11;ver
fureur;11;nom
fauteuil;11;nom
fatal;11;adj
exposer;11;ver
excuser;11;ver
essayer;11;ver
ensemble;11;adv
enlever;11;ver
effort;11;nom
délicat;11;adj
douze;11;adj_num
douleur;11;nom
doublet;11;nom
dix_huit;11;adj_num
davantage;11;adv_sup
couronne;11;nom
contenir;11;ver
chauffer;11;ver
ceci;11;pro_dem
carreau;11;nom
brûler;11;ver
brillant;11;adj
botte;11;nom
bord;11;nom
avenir;11;nom
avance;11;nom
auprès;11;pre
assassin;11;nom
ambition;11;nom
agent;11;nom
admirable;11;adj
abuser;11;ver
absolument;11;adv
étroit;10;adj
élever;10;ver
égorger;10;ver
écossais;10;adj
ç;10;nr
visite;10;nom
ville;10;nom
vice;10;nom
vengeance;10;nom
velours;10;nom
tristement;10;adv
trace;10;nom
terreur;10;nom
tendrement;10;adv
tel;10;adj_ind
séjour;10;nom
svelte;10;adj
seuil;10;nom
salle;10;nom
saisir;10;ver
saignant;10;adj
régner;10;ver
réfléchir;10;ver
rude;10;adj
ridicule;10;adj
revoir;10;ver
retraite;10;nom
reprocher;10;ver
remonter;10;ver
rapidement;10;adv
rapide;10;adj
prêt;10;adj
pré;10;nom
principe;10;nom
preuve;10;nom
planteur;10;nom
peau;10;nom
partout;10;adv_sup
parmi;10;pre
parfaire;10;ver
ordonner;10;ver
noyer;10;ver
notre_dame;10;nom
ménager;10;nom
murmurer;10;ver
moustache;10;nom
militaire;10;adj
magnifique;10;adj
légèrement;10;adv
louange;10;nom
loi;10;nom
jusqu;10;pre
joyeux;10;adj
jaune;10;adj
important;10;adj
grec;10;nom
gravement;10;adv
fête;10;nom
furieux;10;adj
formidable;10;adj
ferrand;10;nr
exercer;10;ver
ensuite;10;adv_sup
emporter;10;ver
douer;10;ver
dissimuler;10;ver
dessus;10;adv_sup
denis;10;nr
crâne;10;nom
cours;10;nom
coupable;10;adj
conseil;10;nom
circonstance;10;nom
chemise;10;nom
chasser;10;ver
casser;10;ver
bouteille;10;nom
blesser;10;ver
avis;10;nom
avantage;10;nom
au_dessus;10;pre
attentivement;10;adv
admiration;10;nom
accent;10;nom
abominable;10;adj
événement;9;nom
étonnant;9;adj
époux;9;nom
émouvoir;9;ver
élégant;9;adj
élysées;9;nr
éducation;9;nom
échanger;9;ver
éblouissant;9;adj
vérité;9;nom
voie;9;nom
vivement;9;adv
vitre;9;nom
violence;9;nom
vent;9;nom
type;9;nom
trente;9;adj_num
trembler;9;ver
traverser;9;ver
train;9;nom
tellement;9;adv
teint;9;nom
surmonter;9;ver
supporter;9;ver
stupide;9;adj
souffler;9;ver
somme;9;nom
signifier;9;ver
secourir;9;ver
ressource;9;nom
respecter;9;ver
regret;9;nom
ramener;9;ver
puisqu;9;con
propriété;9;nom
proposition;9;nom
poser;9;ver
poitrine;9;nom
plaisanter;9;ver
pieux;9;adj
perruque;9;nom
paisible;9;adj
oeuvre;9;nom
obtenir;9;ver
néanmoins;9;con
nature;9;nom
naissance;9;nom
mêler;9;ver
mèche;9;nom
morel;9;nr
monnaie;9;nom
modèle;9;nom
meurtre;9;nom
merci;9;ono
menton;9;nom
marché;9;nom
malin;9;adj
machinalement;9;adv
lâcher;9;ver
là_dessus;9;adv
livre;9;nom
jurer;9;ver
jouir;9;ver
hors;9;pre
honorable;9;adj
glace;9;nom
galerie;9;nom
fréquenter;9;ver
francoeur;9;nr
franchement;9;adv
four;9;nom
forçat;9;nom
fortune;9;nom
figurer;9;ver
favori;9;adj
engager;9;ver
enfance;9;nom
déranger;9;ver
dépêcher;9;ver
délicatesse;9;nom
décider;9;ver
distinguer;9;ver
demeurer;9;ver
courrier;9;nom
conversation;9;nom
contempler;9;ver
composer;9;ver
complice;9;nom
collet;9;nom
clef;9;nom
choisir;9;ver
chacun;9;pro_ind
cesser;9;ver
broc;9;nom
briser;9;ver
bourreau;9;nom
bouche;9;nom
borel;9;nr
autrefois;9;pro_ind
auquel;9;pro_rel
aumône;9;nom
augmenter;9;ver
attirer;9;ver
arlequin;9;nom
argot;9;nom
affection;9;nom
absence;9;nom
éviter;8;ver
évader;8;ver
étouffer;8;ver
étendre;8;ver
établir;8;ver
énergie;8;nom
écailler;8;nom
walter;8;nom
vôtre;8;pro_pos
vraiment;8;adv
vertu;8;nom
valet;8;nom
tâche;8;nom
troisième;8;adj
trahir;8;ver
toit;8;nom
toile;8;nom
tantôt;8;adv
stupéfait;8;adj
stupeur;8;nom
soupir;8;nom
soulever;8;ver
sortie;8;nom
sommeil;8;nom
solennel;8;adj
soigneusement;8;adv
soigner;8;ver
servant;8;nom
sept;8;adj_num
secouer;8;ver
sec;8;adj
sage;8;adj
résultat;8;nom
résoudre;8;ver
répandre;8;ver
réduire;8;ver
roux;8;nom
rochefort;8;nr
robuste;8;adj
risque;8;nom
rincer;8;ver
rideau;8;nom
repos;8;nom
renfermer;8;ver
redingote;8;nom
recueillir;8;ver
reconnaissant;8;adj
recommencer;8;ver
rat;8;nom
ramasser;8;ver
raisonnable;8;adj
quart;8;nom
quai;8;nom
pénible;8;adj
prétention;8;nom
promener;8;ver
principal;8;adj
prairie;8;nom
pont;8;nom
police;8;nom
plonger;8;ver
pistolet;8;nom
pavé;8;nom
patte;8;nom
palais;8;nom
ordinairement;8;adv
ordinaire;8;adj
obscur;8;adj
nuance;8;nom
mépris;8;nom
mortel;8;adj
mordre;8;ver
moi_même;8;pro_per
mission;8;nom
mesure;8;nom
massif;8;adj
mansarde;8;nom
maladie;8;nom
mac;8;nom
livide;8;adj
lequel;8;pro_rel
lait;8;nom
juge;8;nom
jaloux;8;adj
involontaire;8;adj
innocent;8;adj
informer;8;ver
infamie;8;nom
importer;8;ver
importance;8;nom
honteux;8;adj
hein;8;ono
hauteur;8;nom
gregor;8;nr
goubin;8;nr
germanique;8;adj
fève;8;nom
fuir;8;ver
fruit;8;nom
foule;8;nom
fossé;8;nom
fonds;8;nom
folie;8;nom
flatterie;8;nom
flacon;8;nom
expiation;8;nom
exemple;8;nom
espoir;8;nom
entretenir;8;ver
empoigner;8;ver
effroyable;8;adj
effacer;8;ver
désespéré;8;adj
désespoir;8;nom
dépendre;8;ver
déjeuner;8;nom
déguiser;8;ver
découverte;8;nom
débarrasser;8;ver
durer;8;ver
doublement;8;adv
double;8;adj
doré;8;adj
dix_sept;8;adj_num
distinction;8;nom
discrétion;8;nom
différent;8;adj
difficile;8;adj
céder;8;ver
criminel;8;nom
conseiller;8;ver
condition;8;nom
condamner;8;ver
cire;8;nom
ci;8;adv_sup
chéri;8;nom
celui_là;8;pro_dem
calmer;8;ver
cachot;8;nom
but;8;nom
bouqueval;8;nr
bienveillance;8;nom
barrière;8;nom
barbe;8;nom
aversion;8;nom
audacieux;8;adj
attachement;8;nom
appartement;8;nom
anastasie;8;nr
ambassade;8;nom
allemagne;8;nom
agréable;8;adj
accuser;8;ver
absurde;8;adj
abattre;8;ver
étranger;7;adj
éteindre;7;ver
écu;7;nom
écraser;7;ver
écorce;7;nom
écarter;7;ver
voile;7;nom
vicomte;7;nom
veiller;7;ver
vaincre;7;ver
vache;7;nom
union;7;nom
tuerie;7;nom
tromblon;7;nom
tremper;7;ver
tremblant;7;adj
treillage;7;nom
tournure;7;nom
tournemine;7;nr
touchant;7;adj
titre;7;nom
tempe;7;nom
séraphin;7;nom
suspendre;7;ver
supplier;7;ver
souricière;7;nom
soupçonner;7;ver
souffrance;7;nom
soldat;7;nom
sol;7;nom
soixante;7;adj_num
seigneur;7;nom
salutaire;7;adj
sacré;7;adj
rôle;7;nom
révolte;7;nom
réveiller;7;ver
réserve;7;nom
réponse;7;nom
réalité;7;nom
rouler;7;ver
roi;7;nom
redoubler;7;ver
recouvrir;7;ver
recommander;7;ver
rayon;7;nom
ravir;7;ver
raillerie;7;nom
qualité;7;nom
pâleur;7;nom
punir;7;ver
préparer;7;ver
précaution;7;nom
promesse;7;nom
produire;7;ver
pressentiment;7;nom
poursuivre;7;ver
portée;7;nom
portant;7;adj
plat;7;adj
planter;7;ver
perte;7;nom
pensif;7;adj
panier;7;nom
paire;7;nom
